player_id,display_name,team_id,name.team,nickname.team,shirt_no,pos_gfc,games_played,total_minutes,mpg,pct_of_team_minutes,total_points,total_assists,total_rebounds,total_offensive_rebounds,total_defensive_rebounds,total_field_goals_made,total_field_goal_attempts,total_three_points_made,total_three_point_attempts,total_free_throws_made,total_free_throw_attempts,total_steals,total_blocks,total_turnovers,total_contested_field_goals_made,total_contested_field_goal_attempts,total_uncontested_field_goals_made,total_uncontested_field_goal_attempts,ppg,apg,trpg,orpg,drpg,fgmpg,fgapg,threempg,threeapg,ftmpg,ftapg,stlpg,blkpg,topg,pp30m,ap30m,trp30m,orp30m,drp30m,fgm30m,fgap30m,threemp30m,threeap30m,ftmp30m,ftap30m,stlp30m,blkp30m,top30m,fg_pct,threefg_pct,ft_pct,contested_fg_pct,uncontested_fg_pct,contested_rate,ast_pct,orb_pct,drb_pct,trb_pct,eFG,TS_pct,USG_Rate,qAST,FG_Part,AST_Part,FT_Part,Team_Scoring_Poss,Team_ORB_rate,Team_play_rate,Team_ORB_Weight,ORB_Part,ScPoss,FGxPoss,FTxPoss,TotPoss,PProd_FG_Part,PProd_AST_Part,PProd_ORB_Part,PProd,ORtg,Floor_pct,DFG_pct,DOR_pct,FMwt,Stops1,Stops2,Stops,Stop_pct,team_drtg,D_Pts_per_ScPoss,DRtg,Net_RTg
00fa2e5f-698b-401b-a4a3-6ff3ca639303,Chino Mosqueda,12c6608e-af76-4e58-b428-8561b15bbc76,NU,Bulldogs,2,G,10,153.63333333333333,15.3633333333333,0.05343768115942029,13,21,18,6,12,5,18,0,4,3,6,7,0,11,5,18,0,0,1.3,2.1,1.8,0.6,1.2,0.5,1.8,0,0.4,0.3,0.6,0.7,0,1.1,2.53851160772402,4.10067259709264,3.51486222607941,1.17162074202647,2.34324148405294,0.976350618355392,3.51486222607941,0,0.781080494684313,0.585810371013235,1.17162074202647,1.36689086569755,0,2.14797136038186,0.277777777777778,0,0.5,0.277777777777778,"",1,0.221843619997955,0.0341797020124414,0.0705056961449733,0.0520619726943756,0.277777777777778,0.311750599520384,0.0897065258751456,0.354194193360588,4.75403181016626,4.476202661207779,1.8,449.8422907488987,0.2724505327245053,0.34056257248871863,0.5796743501243874,1.1844923273045251,11.3482468945196,9.210213089802131,0.6,32.1584599843217,9.50806362033252,10.132273958657827,2.583098559166725,23.4449247577796,72.9043765441809,0.352885271870986,0.4060370009737098,0.3673469387755102,0.5407202911281215,12.511356506462542,96.66298832036836,109.1743448268309,0.370168965755218,99.01869125011778,2.1828366760301465,106.711318625124,-33.8069420809435
0337f12f-0cbd-4e1a-8915-2a0758445ef1,Jed Mendoza,33671853-062b-48a2-9246-fe64b2a2a15c,UE,Red Warriors,22,G,12,192.1,16.0083333333333,0.06860714285714285,54,21,32,15,17,21,51,3,16,9,17,5,0,11,21,51,0,0,4.5,1.75,2.66666666666667,1.25,1.41666666666667,1.75,4.25,0.25,1.33333333333333,0.75,1.41666666666667,0.416666666666667,0,0.916666666666667,8.43310775637689,3.27954190525768,4.99739718896408,2.34252993232691,2.65486725663717,3.27954190525768,7.96460176991151,0.468505986465383,2.49869859448204,1.40551795939615,2.65486725663717,0.780843310775638,0,1.7178552837064,0.411764705882353,0.1875,0.529411764705882,0.411764705882353,"",1,0.205580388749718,0.0748753859647872,0.0722412858948889,0.0734525571081335,0.441176470588235,0.457046127803639,0.157967035662652,0.661037844139102,17.9378393984733,4.574561403508772,5.29411764705882,464.8948805460751,0.3116438356164384,0.36237246324484385,0.5565973153002562,3.025433102712313,28.6363196339266,19.99623287671233,1.50588235294118,61.1384348635801,38.4382272824427,10.082982975189452,6.455716686674004,59.434991734937,97.2137933651,0.468384898923625,0.398014440433213,0.37900874635568516,0.5199924713384964,13.160127987245563,111.72431777419692,124.88444576144248,0.341283520522178,106.40013199241042,2.23465187041346,114.560145852674,-17.346352487574
06947512-5214-4c68-b8f1-bc081e197200,James Pado,87d50ca4-0c79-4ba3-83d5-18a06e52f061,DLSU,Green Archers,42,C,7,61.31666666666666,8.75952380952381,0.021898809523809522,18,2,21,12,9,7,10,0,0,4,6,1,0,2,7,10,0,0,2.57142857142857,0.285714285714286,3,1.71428571428571,1.28571428571429,1,1.42857142857143,0,0,0.571428571428571,0.857142857142857,0.142857142857143,0,0.285714285714286,8.806740962218,0.978526773579777,10.2745311225877,5.87116064147866,4.403370481109,3.42484370752922,4.89263386789889,0,0,1.95705354715955,2.93558032073933,0.489263386789889,0,0.978526773579777,0.7,"",0.666666666666667,0.7,"",1,0.0538704559829474,0.157917865476852,0.122864348252169,0.14071258079357,0.7,0.700389105058366,0.0976817695000862,0.685299024147915,5.32101739083761,0.42843511450381677,2.13333333333333,479.18106995884773,0.37319884726224783,0.34725278998699033,0.47187498261858135,1.9663188508723795,9.15094859170947,1.8020317002881845,0.266666666666667,13.2196469586643,10.6420347816752,0.9715523556172411,4.275845543700172,18.5065813271554,139.993007264282,0.692223371798278,0.37303149606299213,0.31390134529147984,0.5653021632529709,4.912280530723262,39.83669038758144,44.74897091830471,0.376932784056695,93.98218857678316,2.191751838787217,102.497925186062,37.4950820782201
0768ea25-b461-4c96-bea6-384c07969fc2,Joem Sabandal,0cabf2f5-02db-40ac-9e2c-434238a30b03,ADU,Soaring Falcons,1,G,7,66.56666666666666,9.50952380952381,0.02335672514619883,30,7,13,8,5,9,25,6,10,6,8,6,0,1,8,24,1,1,4.28571428571429,1,1.85714285714286,1.14285714285714,0.714285714285714,1.28571428571429,3.57142857142857,0.857142857142857,1.42857142857143,0.857142857142857,1.14285714285714,0.857142857142857,0,0.142857142857143,13.5202804206309,3.15473209814722,5.85878818227341,3.60540811216825,2.25338007010516,4.05608412618928,11.2669003505258,2.70405608412619,4.50676014021032,2.70405608412619,3.60540811216825,2.70405608412619,0,0.450676014021032,0.36,0.6,0.75,0.333333333333333,1,0.96,0.194021480139138,0.0971670271364494,0.066481710142854,0.0825181434123016,0.48,0.520833333333333,0.181708152915124,0.469786078861448,7.98526206965927,1.416427203065134,3,464.82105263157894,0.3404255319148936,0.332890062902185,0.49156478056909697,1.3090962457931636,12.6629626127024,10.171914893617021,0.2,24.0348775063194,21.2940321857581,3.1747506275597828,2.8529570454709248,30.7474221314192,127.928349638291,0.526857796940007,0.3866396761133603,0.32919254658385094,0.562270013901382,8.18864993049309,41.84307162746607,50.03172155795916,0.383289888130808,95.19310601505912,2.179944553384272,103.042361799772,24.8859878385187
09fc7be0-21b1-4be3-9946-3baa7970368e,Phillip Manalang,33671853-062b-48a2-9246-fe64b2a2a15c,UE,Red Warriors,15,G,12,315.0833333333333,26.2569444444444,0.1125297619047619,79,41,39,8,31,28,90,13,43,10,22,10,0,23,28,90,0,0,6.58333333333333,3.41666666666667,3.25,0.666666666666667,2.58333333333333,2.33333333333333,7.5,1.08333333333333,3.58333333333333,0.833333333333333,1.83333333333333,0.833333333333333,0,1.91666666666667,7.52181962443798,3.90372917217667,3.71330335889976,0.761703253107644,2.95160010579212,2.66596138587675,8.56916159746099,1.23776778629992,4.09415498545358,0.952129066384554,2.09468394604602,0.952129066384554,0,2.18989685268448,0.311111111111111,0.302325581395349,0.454545454545455,0.311111111111111,"",1,0.235644477210856,0.0243466793230754,0.0803156491372005,0.0545787370336973,0.383333333333333,0.393230462916874,0.169666612838677,0.695194827372778,24.2691210930994,9.056678921568627,6.18181818181818,464.8948805460751,0.3116438356164384,0.36237246324484385,0.5565973153002562,1.613564321446567,38.0016194676903,41.32554794520548,2.61818181818182,104.945349231078,59.806048407995,19.72769033973106,3.443048899559469,85.9071095472702,81.8589010153395,0.362108656992652,0.398014440433213,0.37900874635568516,0.5199924713384964,24.88023338850661,183.20333893868974,208.08357232719635,0.346694295615251,106.40013199241042,2.23465187041346,114.318321879032,-32.4594208636921
0b16372e-6fdb-44d7-a1b4-2d1a1e39a279,James Tempra,87c66828-7455-4d05-92b9-a85bebc97bd8,FEU,Tamaraws,4,F,4,8.95,2.2375,0.0031403508771929824,8,1,4,1,3,4,5,0,0,0,0,1,0,1,4,5,0,0,2,0.25,1,0.25,0.75,1,1.25,0,0,0,0,0.25,0,0.25,26.8156424581006,3.35195530726257,13.4078212290503,3.35195530726257,10.0558659217877,13.4078212290503,16.7597765363129,0,0,0,0,3.35195530726257,0,3.35195530726257,0.8,"","",0.8,"",1,0.529616724738676,0.0998231204357192,0.271394108684612,0.189827573287597,0.8,0.8,0.296259496464972,1.20161007015099,2.07742388775842,0.21951219512195122,"",423.6748299319728,0.2884012539184953,0.3297901655914101,0.5483551900439041,0.1808421489274883,"",0.6914106583072099,"","",4.15484777551684,0.5112089934915522,0.40891449393005264,4.7085042936357,"","",0.3303659742828882,0.3252840909090909,0.5057653745979221,2.4827038762062337,5.314988273479217,7.79769214968545,0.467800055129672,86.94489031567684,2.17187477374419,92.6733449495798,""
0b953f3b-decd-4c86-9c09-b7d98868b2ab,Leon Lorenzana,33671853-062b-48a2-9246-fe64b2a2a15c,UE,Red Warriors,18,G,5,42.78333333333333,8.55666666666667,0.015279761904761904,5,2,8,3,5,1,3,0,1,3,4,1,2,2,1,3,0,0,1,0.4,1.6,0.6,1,0.2,0.6,0,0.2,0.6,0.8,0.2,0.4,0.4,3.50603817686015,1.40241527074406,5.60966108297624,2.10362290611609,3.50603817686015,0.70120763537203,2.10362290611609,0,0.70120763537203,2.10362290611609,2.80483054148812,0.70120763537203,1.40241527074406,1.40241527074406,0.333333333333333,0,0.75,0.333333333333333,"",1,0.0756796812443902,0.0672390883233453,0.0954023993703442,0.0824517114558187,0.333333333333333,0.510204081632653,0.0698401557684903,0.550539559452416,0.908243406757931,0.4363233665559247,1.5,464.8948805460751,0.3116438356164384,0.36237246324484385,0.5565973153002562,0.6050866205424626,3.22504341216001,1.333082191780822,0.1,6.65812560394084,1.81648681351586,0.9603989185644376,1.291143337334801,6.61188010124284,99.3054276015667,0.484377076072456,0.398014440433213,0.37900874635568516,0.5199924713384964,4.018267759377019,24.786688909101162,28.80495666847818,0.353449148842645,106.40013199241042,2.23465187041346,114.016426971052,-14.7109993694855
0d4d108d-06e4-4bff-9f43-f5476d7c0ba2,Migs Oczon,12c6608e-af76-4e58-b428-8561b15bbc76,NU,Bulldogs,8,G,14,274.15,19.5821428571429,0.09535652173913042,58,10,30,10,20,19,80,13,60,7,9,5,7,14,19,79,0,1,4.14285714285714,0.714285714285714,2.14285714285714,0.714285714285714,1.42857142857143,1.35714285714286,5.71428571428571,0.928571428571429,4.28571428571429,0.5,0.642857142857143,0.357142857142857,0.5,1,6.34689038847346,1.09429144628853,3.28287433886558,1.09429144628853,2.18858289257706,2.0791537479482,8.75433157030823,1.42257888017509,6.56574867773117,0.76600401240197,0.984862301659676,0.547145723144264,0.76600401240197,1.53200802480394,0.2375,0.216666666666667,0.777777777777778,0.240506329113924,0,0.9875,0.0629564686129157,0.0319237738009084,0.0658521801795818,0.0486257791047839,0.31875,0.344111539602492,0.155115378456664,0.649263480282837,17.0339490237685,2.1639344262295084,3.42222222222222,449.8422907488987,0.2724505327245053,0.34056257248871863,0.5796743501243874,1.9741538788408755,22.8173374878179,43.21715372907154,0.177777777777778,80.2122689946672,45.7227052743261,4.841344818005001,4.305164265277876,57.347271262342,71.494388553146,0.284461937977778,0.4060370009737098,0.3673469387755102,0.5407202911281215,16.48288295717333,172.0836557732109,188.56653873038422,0.358295409306289,99.01869125011778,2.1828366760301465,107.229679314957,-35.7352907618111
15dc72e6-d662-4780-a78c-40cb89e51f0d,Patrick Yu,12c6608e-af76-4e58-b428-8561b15bbc76,NU,Bulldogs,12,G,13,75.5,5.80769230769231,0.026260869565217393,28,0,16,5,11,10,26,6,17,2,3,1,1,5,10,26,0,0,2.15384615384615,0,1.23076923076923,0.384615384615385,0.846153846153846,0.769230769230769,2,0.461538461538462,1.30769230769231,0.153846153846154,0.230769230769231,0.0769230769230769,0.0769230769230769,0.384615384615385,11.1258278145695,0,6.35761589403973,1.98675496688742,4.37086092715232,3.97350993377483,10.3311258278146,2.3841059602649,6.75496688741722,0.794701986754967,1.19205298013245,0.397350993377483,0.397350993377483,1.98675496688742,0.384615384615385,0.352941176470588,0.666666666666667,0.384615384615385,"",1,0,0.0579596197848942,0.131514653747388,0.0941687052826597,0.5,0.510483135824977,0.185837385839678,0.614528208194074,8.46367947951481,0,1.06666666666667,449.8422907488987,0.2724505327245053,0.34056257248871863,0.5796743501243874,0.9870769394204377,9.76876688642718,11.33564687975647,0.133333333333333,26.237747099517,22.0055666467385,0,2.152582132638938,24.2723918499732,92.5094359584707,0.372317289642868,0.4060370009737098,0.3673469387755102,0.5407202911281215,6.380260908981486,47.368347961253605,53.74860887023509,0.370838777947076,99.01869125011778,2.1828366760301465,106.682076812756,-14.1726408542849
1705a38b-0915-4040-8f1e-3c6e05d48fb7,Justine Baltazar,87d50ca4-0c79-4ba3-83d5-18a06e52f061,DLSU,Green Archers,19,C,14,428.9166666666667,30.6369047619048,0.15318452380952383,212,18,165,40,125,88,227,9,30,27,45,3,15,35,84,223,4,4,15.1428571428571,1.28571428571429,11.7857142857143,2.85714285714286,8.92857142857143,6.28571428571429,16.2142857142857,0.642857142857143,2.14285714285714,1.92857142857143,3.21428571428571,0.214285714285714,1.07142857142857,2.5,14.8280551777735,1.25898581698077,11.5407033223237,2.79774625995726,8.74295706236643,6.15504177190596,15.8772100252574,0.629492908490383,2.09830969496794,1.88847872547115,3.14746454245191,0.209830969496794,1.04915484748397,2.4480279774626,0.387665198237885,0.3,0.6,0.376681614349776,1,0.982378854625551,0.0815709419703941,0.0752515804791577,0.243948976329108,0.158053163621943,0.407488986784141,0.426774031202818,0.266473614582841,1.15915943501578,67.2168330373822,3.936823104693141,15.12,479.18106995884773,0.37319884726224783,0.34725278998699033,0.47187498261858135,6.5543961695745985,85.1870380368709,83.49413544668589,2.88,206.561173483557,141.308114908133,9.085937768609247,14.252818479000574,175.935580486298,85.1735965279569,0.412405858275453,0.37303149606299213,0.31390134529147984,0.5653021632529709,62.96870383403547,276.52195177868884,339.4906556127243,0.408803212562474,93.98218857678316,2.191751838787217,101.100883780452,-15.9272872524955
